log_id,contents_id,contents_name,description,device_code,marker_color,marker_position,marker_text,memo_text,operation_date,operation_name,page_no,process_code,user_id,user_id2,user_id3,version
147541,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:24,NEXT,10,3,106013028@Moodle,106013028,106013028,1
147542,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,"rgb(255,0,0)","7,60,165,91,356,267",? Collenchyma—give flexible support to immature regions of plant body,,2018/5/23 10:24,ADD MARKER,11,16,106013028@Moodle,106013028,106013028,1
147543,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:24,NEXT,11,3,106013028@Moodle,106013028,106013028,1
147544,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,"rgb(255,0,0)","14,56,173,120,356,267","? Sclerenchyma—most nonliving, contain lignin, primary function is to support mature regions of plant",,2018/5/23 10:24,ADD MARKER,12,16,106013028@Moodle,106013028,106013028,1
147545,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:24,NEXT,12,3,106013028@Moodle,106013028,106013028,1
147546,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:24,NEXT,12,3,106013028@Moodle,106013028,106013028,1
147547,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:24,PREV,13,2,106013028@Moodle,106013028,106013028,1
147548,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:25,NEXT,12,3,106013028@Moodle,106013028,106013028,1
147549,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,"rgb(255,0,0)","24,114,308,39,356,267", Xylem transports water and minerals from roots to leaves.,,2018/5/23 10:25,ADD MARKER,13,16,106013028@Moodle,106013028,106013028,1
147550,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:25,NEXT,13,3,106013028@Moodle,106013028,106013028,1
147551,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:25,NEXT,14,3,106013028@Moodle,106013028,106013028,1
147552,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,"rgb(255,0,0)","14,54,322,48,356,267",? Phloem transports sugar and other organic compounds from leaves to roots.,,2018/5/23 10:25,ADD MARKER,15,16,106013028@Moodle,106013028,106013028,1
147553,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:25,NEXT,15,3,106013028@Moodle,106013028,106013028,1
147554,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:25,NEXT,16,3,106013028@Moodle,106013028,106013028,1
147555,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:25,NEXT,17,3,106013028@Moodle,106013028,106013028,1
147556,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:25,NEXT,17,3,106013028@Moodle,106013028,106013028,1
147557,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:25,NEXT,18,3,106013028@Moodle,106013028,106013028,1
147558,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:25,NEXT,19,3,106013028@Moodle,106013028,106013028,1
147559,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:26,NEXT,20,3,106013028@Moodle,106013028,106013028,1
147560,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:26,NEXT,21,3,106013028@Moodle,106013028,106013028,1
147561,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:26,NEXT,22,3,106013028@Moodle,106013028,106013028,1
147562,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:26,NEXT,23,3,106013028@Moodle,106013028,106013028,1
147563,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:26,NEXT,24,3,106013028@Moodle,106013028,106013028,1
147564,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:26,NEXT,25,3,106013028@Moodle,106013028,106013028,1
147565,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:26,NEXT,26,3,106013028@Moodle,106013028,106013028,1
147566,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:26,NEXT,27,3,106013028@Moodle,106013028,106013028,1
147567,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:26,NEXT,28,3,106013028@Moodle,106013028,106013028,1
147568,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:26,NEXT,29,3,106013028@Moodle,106013028,106013028,1
147569,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:26,NEXT,29,3,106013028@Moodle,106013028,106013028,1
147570,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:26,NEXT,29,3,106013028@Moodle,106013028,106013028,1
147571,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:26,NEXT,29,3,106013028@Moodle,106013028,106013028,1
147572,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:26,NEXT,30,3,106013028@Moodle,106013028,106013028,1
147573,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:27,NEXT,31,3,106013028@Moodle,106013028,106013028,1
147574,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:27,NEXT,32,3,106013028@Moodle,106013028,106013028,1
147575,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:27,NEXT,33,3,106013028@Moodle,106013028,106013028,1
147576,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:27,NEXT,34,3,106013028@Moodle,106013028,106013028,1
147577,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:27,NEXT,35,3,106013028@Moodle,106013028,106013028,1
147578,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:27,NEXT,36,3,106013028@Moodle,106013028,106013028,1
147579,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:27,NEXT,37,3,106013028@Moodle,106013028,106013028,1
147580,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:27,NEXT,38,3,106013028@Moodle,106013028,106013028,1
147581,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:27,NEXT,38,3,106013028@Moodle,106013028,106013028,1
147582,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:27,NEXT,38,3,106013028@Moodle,106013028,106013028,1
147583,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:27,CLOSE,39,24,106013028@Moodle,106013028,106013028,1
147584,6f3ef77ac0e3619e98159e9b6febf557,1062_YCS_Biology_CH20,,mobile,,,,,2018/5/23 10:27,OPEN,1,23,106013028@Moodle,106013028,106013028,1
147585,6f3ef77ac0e3619e98159e9b6febf557,1062_YCS_Biology_CH20,,mobile,,,,,2018/5/23 10:27,NEXT,1,3,106013028@Moodle,106013028,106013028,1
147586,6f3ef77ac0e3619e98159e9b6febf557,1062_YCS_Biology_CH20,,mobile,,,,,2018/5/23 10:27,NEXT,1,3,106013028@Moodle,106013028,106013028,1
147588,6f3ef77ac0e3619e98159e9b6febf557,1062_YCS_Biology_CH20,,mobile,,,,,2018/5/23 10:27,NEXT,2,3,106013028@Moodle,106013028,106013028,1
147589,6f3ef77ac0e3619e98159e9b6febf557,1062_YCS_Biology_CH20,,mobile,,,,,2018/5/23 10:27,NEXT,3,3,106013028@Moodle,106013028,106013028,1
147590,6f3ef77ac0e3619e98159e9b6febf557,1062_YCS_Biology_CH20,,mobile,,,,,2018/5/23 10:27,NEXT,4,3,106013028@Moodle,106013028,106013028,1
147591,6f3ef77ac0e3619e98159e9b6febf557,1062_YCS_Biology_CH20,,mobile,,,,,2018/5/23 10:27,NEXT,5,3,106013028@Moodle,106013028,106013028,1
147592,6f3ef77ac0e3619e98159e9b6febf557,1062_YCS_Biology_CH20,,mobile,,,,,2018/5/23 10:28,NEXT,6,3,106013028@Moodle,106013028,106013028,1
147594,6f3ef77ac0e3619e98159e9b6febf557,1062_YCS_Biology_CH20,,mobile,,,,,2018/5/23 10:28,NEXT,7,3,106013028@Moodle,106013028,106013028,1
147596,6f3ef77ac0e3619e98159e9b6febf557,1062_YCS_Biology_CH20,,mobile,,,,,2018/5/23 10:28,NEXT,8,3,106013028@Moodle,106013028,106013028,1
147599,6f3ef77ac0e3619e98159e9b6febf557,1062_YCS_Biology_CH20,,mobile,,,,,2018/5/23 10:28,NEXT,9,3,106013028@Moodle,106013028,106013028,1
147600,6f3ef77ac0e3619e98159e9b6febf557,1062_YCS_Biology_CH20,,mobile,,,,,2018/5/23 10:28,NEXT,10,3,106013028@Moodle,106013028,106013028,1
147601,6f3ef77ac0e3619e98159e9b6febf557,1062_YCS_Biology_CH20,,mobile,,,,,2018/5/23 10:28,NEXT,11,3,106013028@Moodle,106013028,106013028,1
147610,6f3ef77ac0e3619e98159e9b6febf557,1062_YCS_Biology_CH20,,mobile,,,,,2018/5/23 10:28,NEXT,12,3,106013028@Moodle,106013028,106013028,1
147617,6f3ef77ac0e3619e98159e9b6febf557,1062_YCS_Biology_CH20,,mobile,,,,,2018/5/23 10:28,NEXT,13,3,106013028@Moodle,106013028,106013028,1
147629,6f3ef77ac0e3619e98159e9b6febf557,1062_YCS_Biology_CH20,,mobile,,,,,2018/5/23 10:28,NEXT,14,3,106013028@Moodle,106013028,106013028,1
147659,6f3ef77ac0e3619e98159e9b6febf557,1062_YCS_Biology_CH20,,mobile,,,,,2018/5/23 10:29,PREV,15,2,106013028@Moodle,106013028,106013028,1
147663,6f3ef77ac0e3619e98159e9b6febf557,1062_YCS_Biology_CH20,,mobile,,,,,2018/5/23 10:29,NEXT,14,3,106013028@Moodle,106013028,106013028,1
147666,6f3ef77ac0e3619e98159e9b6febf557,1062_YCS_Biology_CH20,,mobile,,,,,2018/5/23 10:29,NEXT,15,3,106013028@Moodle,106013028,106013028,1
147679,6f3ef77ac0e3619e98159e9b6febf557,1062_YCS_Biology_CH20,,mobile,,,,,2018/5/23 10:29,NEXT,16,3,106013028@Moodle,106013028,106013028,1
147683,6f3ef77ac0e3619e98159e9b6febf557,1062_YCS_Biology_CH20,,mobile,,,,,2018/5/23 10:30,NEXT,17,3,106013028@Moodle,106013028,106013028,1
147686,6f3ef77ac0e3619e98159e9b6febf557,1062_YCS_Biology_CH20,,mobile,,,,,2018/5/23 10:30,NEXT,18,3,106013028@Moodle,106013028,106013028,1
147689,6f3ef77ac0e3619e98159e9b6febf557,1062_YCS_Biology_CH20,,mobile,,,,,2018/5/23 10:30,NEXT,19,3,106013028@Moodle,106013028,106013028,1
147692,6f3ef77ac0e3619e98159e9b6febf557,1062_YCS_Biology_CH20,,mobile,,,,,2018/5/23 10:30,NEXT,20,3,106013028@Moodle,106013028,106013028,1
147695,6f3ef77ac0e3619e98159e9b6febf557,1062_YCS_Biology_CH20,,mobile,,,,,2018/5/23 10:30,PREV,21,2,106013028@Moodle,106013028,106013028,1
147697,6f3ef77ac0e3619e98159e9b6febf557,1062_YCS_Biology_CH20,,mobile,,,,,2018/5/23 10:30,NEXT,20,3,106013028@Moodle,106013028,106013028,1
147710,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:30,OPEN,1,23,106013517@Moodle,106013517,106013517,1
147711,6f3ef77ac0e3619e98159e9b6febf557,1062_YCS_Biology_CH20,,mobile,,,,,2018/5/23 10:30,NEXT,21,3,106013028@Moodle,106013028,106013028,1
147712,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:30,NEXT,1,3,106013517@Moodle,106013517,106013517,1
147713,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:30,NEXT,1,3,106013517@Moodle,106013517,106013517,1
147714,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:30,NEXT,1,3,106013517@Moodle,106013517,106013517,1
147715,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:30,NEXT,1,3,106013517@Moodle,106013517,106013517,1
147716,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:30,NEXT,1,3,106013517@Moodle,106013517,106013517,1
147717,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:30,NEXT,1,3,106013517@Moodle,106013517,106013517,1
147718,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:30,NEXT,1,3,106013517@Moodle,106013517,106013517,1
147719,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:30,NEXT,1,3,106013517@Moodle,106013517,106013517,1
147720,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:30,NEXT,1,3,106013517@Moodle,106013517,106013517,1
147721,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:30,NEXT,1,3,106013517@Moodle,106013517,106013517,1
147722,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:30,NEXT,2,3,106013517@Moodle,106013517,106013517,1
147723,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:31,NEXT,2,3,106013517@Moodle,106013517,106013517,1
147724,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:31,NEXT,2,3,106013517@Moodle,106013517,106013517,1
147725,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:31,NEXT,2,3,106013517@Moodle,106013517,106013517,1
147726,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:31,NEXT,2,3,106013517@Moodle,106013517,106013517,1
147727,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:31,NEXT,2,3,106013517@Moodle,106013517,106013517,1
147728,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:31,NEXT,2,3,106013517@Moodle,106013517,106013517,1
147729,6f3ef77ac0e3619e98159e9b6febf557,1062_YCS_Biology_CH20,,mobile,,,,,2018/5/23 10:31,NEXT,22,3,106013028@Moodle,106013028,106013028,1
147730,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:31,NEXT,2,3,106013517@Moodle,106013517,106013517,1
147731,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:31,NEXT,2,3,106013517@Moodle,106013517,106013517,1
147732,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:31,NEXT,2,3,106013517@Moodle,106013517,106013517,1
147733,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:31,NEXT,2,3,106013517@Moodle,106013517,106013517,1
147734,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:31,NEXT,2,3,106013517@Moodle,106013517,106013517,1
147735,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:31,NEXT,2,3,106013517@Moodle,106013517,106013517,1
147736,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:31,NEXT,3,3,106013517@Moodle,106013517,106013517,1
147737,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:31,NEXT,3,3,106013517@Moodle,106013517,106013517,1
147738,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:31,NEXT,3,3,106013517@Moodle,106013517,106013517,1
147739,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:31,NEXT,3,3,106013517@Moodle,106013517,106013517,1
147740,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:31,NEXT,3,3,106013517@Moodle,106013517,106013517,1
147741,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:31,NEXT,3,3,106013517@Moodle,106013517,106013517,1
147742,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:31,NEXT,3,3,106013517@Moodle,106013517,106013517,1
147743,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:31,NEXT,4,3,106013517@Moodle,106013517,106013517,1
147744,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:31,NEXT,4,3,106013517@Moodle,106013517,106013517,1
147745,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:31,NEXT,4,3,106013517@Moodle,106013517,106013517,1
147746,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:31,NEXT,5,3,106013517@Moodle,106013517,106013517,1
147747,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:31,NEXT,6,3,106013517@Moodle,106013517,106013517,1
147748,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:31,NEXT,7,3,106013517@Moodle,106013517,106013517,1
147749,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:31,NEXT,8,3,106013517@Moodle,106013517,106013517,1
147750,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:31,NEXT,8,3,106013517@Moodle,106013517,106013517,1
147751,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:31,NEXT,9,3,106013517@Moodle,106013517,106013517,1
147752,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:31,NEXT,9,3,106013517@Moodle,106013517,106013517,1
147753,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:31,NEXT,9,3,106013517@Moodle,106013517,106013517,1
147754,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:31,NEXT,10,3,106013517@Moodle,106013517,106013517,1
147755,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:31,NEXT,11,3,106013517@Moodle,106013517,106013517,1
147756,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:31,NEXT,12,3,106013517@Moodle,106013517,106013517,1
147757,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:31,NEXT,13,3,106013517@Moodle,106013517,106013517,1
147758,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:31,NEXT,13,3,106013517@Moodle,106013517,106013517,1
147760,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:32,CLOSE,14,24,106013517@Moodle,106013517,106013517,1
147766,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:32,OPEN,1,23,106013517@Moodle,106013517,106013517,1
147771,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:32,NEXT,1,3,106013517@Moodle,106013517,106013517,1
147772,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:32,NEXT,2,3,106013517@Moodle,106013517,106013517,1
147773,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:32,NEXT,2,3,106013517@Moodle,106013517,106013517,1
147774,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:32,NEXT,2,3,106013517@Moodle,106013517,106013517,1
147775,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:32,NEXT,3,3,106013517@Moodle,106013517,106013517,1
147776,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:32,NEXT,3,3,106013517@Moodle,106013517,106013517,1
147777,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:32,NEXT,4,3,106013517@Moodle,106013517,106013517,1
147778,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:32,NEXT,5,3,106013517@Moodle,106013517,106013517,1
147779,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:32,NEXT,6,3,106013517@Moodle,106013517,106013517,1
147780,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:32,NEXT,7,3,106013517@Moodle,106013517,106013517,1
147781,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:32,NEXT,7,3,106013517@Moodle,106013517,106013517,1
147782,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:33,NEXT,8,3,106013517@Moodle,106013517,106013517,1
147783,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:33,NEXT,9,3,106013517@Moodle,106013517,106013517,1
147784,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:33,NEXT,10,3,106013517@Moodle,106013517,106013517,1
147785,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:33,NEXT,11,3,106013517@Moodle,106013517,106013517,1
147786,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:33,NEXT,12,3,106013517@Moodle,106013517,106013517,1
147787,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:33,NEXT,13,3,106013517@Moodle,106013517,106013517,1
147788,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:33,NEXT,14,3,106013517@Moodle,106013517,106013517,1
147789,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:33,NEXT,15,3,106013517@Moodle,106013517,106013517,1
147790,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:33,NEXT,15,3,106013517@Moodle,106013517,106013517,1
147791,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:33,NEXT,15,3,106013517@Moodle,106013517,106013517,1
147792,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:33,NEXT,16,3,106013517@Moodle,106013517,106013517,1
147793,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:33,NEXT,17,3,106013517@Moodle,106013517,106013517,1
147794,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:33,NEXT,17,3,106013517@Moodle,106013517,106013517,1
147795,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:33,NEXT,17,3,106013517@Moodle,106013517,106013517,1
147796,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:33,NEXT,17,3,106013517@Moodle,106013517,106013517,1
147797,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:33,NEXT,17,3,106013517@Moodle,106013517,106013517,1
147798,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:33,NEXT,18,3,106013517@Moodle,106013517,106013517,1
147799,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:33,NEXT,18,3,106013517@Moodle,106013517,106013517,1
147800,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:33,NEXT,18,3,106013517@Moodle,106013517,106013517,1
147801,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:33,NEXT,18,3,106013517@Moodle,106013517,106013517,1
147802,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:33,NEXT,18,3,106013517@Moodle,106013517,106013517,1
147803,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:33,NEXT,18,3,106013517@Moodle,106013517,106013517,1
147804,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:33,NEXT,19,3,106013517@Moodle,106013517,106013517,1
147805,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:33,NEXT,19,3,106013517@Moodle,106013517,106013517,1
147806,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:33,NEXT,19,3,106013517@Moodle,106013517,106013517,1
147807,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:33,NEXT,19,3,106013517@Moodle,106013517,106013517,1
147808,9b04d152845ec0a378394003c96da594,1062_YCS_Biology_CH20(final),,mobile,,,,,2018/5/23 10:33,NEXT,19,3,106013517@Moodle,106013517,106013517,1
